EVTDESC46301_NEWS_SHORT;После возвращения в Бразилию из Англии, где Паулиста Чарльз Миллер узнал о футболе, он развил в своей стране интерес к спорту.;;Nachdem der Paulist Charles Miller aus England zurьckkehrte, wo er den Sport namens FuЯball erlernte, erweckte er das Interesse der Brasilianer an diesem Sport.;;;;;;;;;;;x;
EVTDESC46302_NEWS_LONG;Новости от корреспондента в южной америке:Франциско Сабино, врач по профессии, став революционным офицером, возглавил восстание в провинции Байя. Он призывает к отмене рабства и перераспределению земли. По сообщениям: дошло до мелких стычек с императорскими войсками.  Ходят слухи, что повстанцы планируете взять и удерживать важный город Сальвадор.;;Neuigkeiten von unserem Korrespondenten in Brasilien, Sьd-Amerika: Francisco Sabino, ein unzufriedener Arzt, der zum revolutionдren Militдr-Offizier wurde, initiierte einen radikalen Aufstand im brasil. Staat Bahia und fordert das Ende der Sklaverei und die Neuverteilung des Landes. Meldungen berichten von Gefechten in der Region gegen brasil. Regierungstruppen. Gerьchten zufolge wollen die Rebellen die wichtige Stadt Salvador einnehmen und halten.;;;;;;;;;;;x;
EVTDESC46302_NEWS_MEDIUM;Франциско Сабино, врач по профессии, став революционным офицером, возглавил восстание в провинции Байя. Он призывает к отмене рабства и перераспределению земли. По сообщениям: дошло до мелких стычек с императорскими войсками. ;;Francisco Sabino, ein Arzt, der zum revolutionдren Militдr-Offizier wurde, initiierte einen radikalen Aufstand im brasil. Staat Bahia und fordert das Ende der Sklaverei und Neuverteilung des Landes. Meldungen berichten von Gefechten in der Region gegen brasil. Regierungstruppen.;;;;;;;;;;;x;
EVTDESC46302_NEWS_SHORT;Франциско Сабино, революционный офицер, возглавил восстание в провинции Байя. Он призывает к отмене рабства и перераспределению земли. ;;Francisco Sabino, ein Militдr-Offizier, initiierte einen radikalen Aufstand im brasil. Staat Bahia und fordert das Ende der Sklaverei und Neuverteilung des Landes.;;;;;;;;;;;x;
EVTDESC33300_NEWS_LONG;Ужасная трагедия! Театр Великого княжества Баден сгорел дотла в Карлсруэ. Власти сообщают, что материалы здания: дерево и парусина, способствовали распространению огня. Пожар начался во время представления и вызвал панику среди зрителей, которые попытались вырваться наружу. Мешали и открывающиеся вовнуть двери. Сообщается о 63 погибших в этой катастрофе.;;Welche Tragцdie! Das Theater im GroЯherzogtum Baden in Karlsruhe brannte komplett nieder. Offizielle sagen, dass die Bauweise aus ьberwiegend Holz und Leinwand, die schnelle Ausbreitung des Feuers begьnstigte. Das Feuer begann wдhrend einer Auffьhrung und verbreitete schnell Panik unter den Zuschauern, die verzweifelt zu flьchten versuchten. Die sich nach innen цffnenden Notausgangs-Tьren, verhinderten jedoch ein schnelles Entkommen. 63 verloren ihr Leben in diesem schrecklichen Desaster.;;;;;;;;;;;x;
EVTDESC33300_NEWS_MEDIUM;Театр Великого княжества Баден сгорел дотла в Карлсруэ. Пожар начался во время представления и вызвал панику среди зрителей, которые попытались вырваться наружу. Сообщается о 63 погибших в этой катастрофе.;;Das Theater im GroЯherzogtum Baden in Karlsruhe brannte komplett nieder. Das Feuer begann wдhrend einer Auffьhrung und verbreitete schnell Panik unter den Zuschauern, die verzweifelt zu flьchten versuchten. 63 verloren ihr Leben in diesem schrecklichen Desaster.;;;;;;;;;;;x;
EVTDESC33300_NEWS_SHORT;Ужасная трагедия! Театр Великого княжества Баден сгорел дотла в Карлсруэ. Погибли 63 человека.;;Welche Tragцdie! Das Theater im GroЯherzogtum Baden in Karlsruhe brannte komplett nieder. 63 verloren ihr Leben in der Katastrophe.;;;;;;;;;;;x;
EVTDESC34100_NEWS_LONG;Музыкальные новости: 42 хора из Рейнланда, Бадена, Гессена и Франконии собрались во Франкфурте для трехдневного празднования фестиваля музыки Моцарта. Для проведения мероприятия был организован сбор пожертвований, а также организовано размещение исполнителей. Тысячи людей собрались на Майне, чтобы их поприветствовать. Все было наполнено радостью, а зрители махали платками. Однако потом, как говорят, все переросло в демонстрацию за объединение Германии.;;Musikalische Neuigkeiten: 42 Gesangsvereine aus dem Rheinland, Baden, Hessen und Franken trafen sich in Frankfurt zu einem dreitдgigen Festival der Musik Mozarts. Die Vorbereitungen erfolgten dank Geldspenden und Gastquartiere fьr den erwarteten Strom an Chormitgliedern wurden vorbereitet. Tausende versammelten sich an den Ufern des Mains zu ihrer BegrьЯung. Sogar die Dдcher waren voller jubelnder Zuschauer, die feierten und mit Taschentьchern wedelten. Angeblich wandelte sich das Ereignis jedoch schnell zu einer Demonstration der politischen Einheit Deutschlands.;;;;;;;;;;;x;
EVTDESC34100_NEWS_MEDIUM; 42 хора из Рейнланда, Бадена, Гессена и Франконии собрались во Франкфурте для трехдневного празднования фестиваля музыки Моцарта. Всё было наполнено радостью. Однако потом, как говорят, все переросло в демонстрацию за объединение Германии.;;42 Gesangsvereine aus dem Rheinland, Baden, Hessen und Franken trafen sich in Frankfurt zu einem dreitдgigen Festival der Musik Mozarts. Die Hдuser waren voller jubelnder Zuschauer. Das Ereignis wandelte sich jedoch zu einer Demonstration der politischen Einheit Deutschlands.;;;;;;;;;;;x;
EVTDESC34100_NEWS_SHORT; 42 хора собрались во Франкфурте для трехдневного празднования фестиваля музыки Моцарта. Однако потом, как говорят, все переросло в демонстрацию за объединение Германии.;;42 Gesangsvereine trafen sich in Frankfurt zu einem dreitдgigen Festival der Musik Mozarts. Das Ereignis wandelte sich jedoch zu einer Demonstration der politischen Einheit Deutschlands.;;;;;;;;;;;x ;
EVTDESC44100_NEWS_LONG;"В 1885 году Марк Твен опубликовал ""Приключения Гекльберии Финна"", чем фактически провёл революцию в американской литературе. Вплоть до этой публикации, американская литература использовала форму и язык её европейских предшественниц. Своей книгой Марк Твен салютовал во имя лингвистической независимости, изображая речь безграмотных и бесправных американцев. Книга показывает, что все люди достойны уважения в зависимости от их поступков, не от их статуса. ";;1885 verцffentliche Mark Twain 'Die Abenteuer von Huckleberry Finn' und revolutionierte damit die Romanliteratur Amerikas. Bis zur Verцffentlichung verwendeten amerik. Autoren in der Literatur die Form und Sprache der europ. Vorfahren. Mark Twain setzte neue Standards der linguistischen Unabhдngigkeit und nutzte in wunderschцner Weise die amerik. Sprache der ungebildeten und unfreien Bevцlkerung. Das Buch war ein Versuch aufzuzeigen, dass Menschen aller Art Respekt fьr ihre Taten verdienen, nicht fьr ihren Status.;;;;;;;;;;;x;
EVTDESC44100_NEWS_MEDIUM;"В 1885 году Марк Твен опубликовал ""Приключения Гекльберии Финна"", чем фактически провёл революцию в американской литературе.  Этой книгой он салютовал во имя лингвистической независимости, изображая речь безграмотных и бесправных американцев. ";;1885 verцffentliche Mark Twain 'Die Abenteuer von Huckleberry Finn' und revolutionierte damit die Romanliteratur Amerikas. Mark Twain setzte linguistischer Unabhдngigkeit ein Zeichen und nutzte in wunderschцner Weise die amerik. Sprache der ungebildeten und unfreien Bevцlkerung.;;;;;;;;;;;x;
EVTDESC44100_NEWS_SHORT;"В 1885 году Марк Твен опубликовал ""Приключения Гекльберии Финна"", чем фактически провёл революцию в американской литературе, изображая речь безграмотных и бесправных американцев.";;1885 verцffentliche Mark Twain 'Die Abenteuer von Huckleberry Finn' und revolutionierte die amerik. Fiktion mit der Verwendung der Sprache der ungebildeten und unfreien Bevцlkerung Amerikas.;;;;;;;;;;;x;
EVTDESC44101_NEWS_LONG;Двигатель № 999,установленный на Имперском Экспрессе на вокзале Нью Йорк Централ, должен разогнать его до 112 миль между Батавией и Баффало. Хотя скептичные журналисты и говорят, что № 999 разгонится не более чем до 86 миль на этом участке, это всё равно будет лучшая скорость для пассажирских поездов той эпохи, превосходя другие с помощью специально заказанных колёс и специально построенных рельс.;;Dampflokomotive Nr. 999 erreichte laut Messungen eine Geschwindigkeit von 112 Meilen pro Stunde mit dem Empire State Express auf der New York Central & Hudson River-Eisenbahnstrecke von Batavia nach Buffalo. Skeptische Reporter sprechen dagegen von unabhдngigen Messungen von Nr. 999 von bestenfalls 86 Meilen pro Stunde auf der angegebenen Strecke, doch dies ist immer noch eine beeindruckende Geschwindigkeit fьr einen normalen Personenzug dieser Zeit und schlдgt andere Fahrzeuge in anderen Einsatzgebieten um Lдngen.;;;;;;;;;;;x;
EVTDESC44101_NEWS_MEDIUM;Двигатель № 999,установленный на Имперском Экспрессе на вокзале Нью Йорк Централ, должен разогнать его до 112 миль между Батавией и Баффало. Это будет лучшая скорость для пассажирских поездов той эпохи.;;Dampflok Nr. 999 erreichte lt. Messungen eine Geschwindigkeit von 112 Meilen pro Stunde mit dem Empire State Express auf der New York Central & Hudson River-Eisenbahnstrecke von Batavia nach Buffalo. Eine beeindruckende Geschwindigkeit fьr einen normalen Personenzug dieser Zeit.;;;;;;;;;;;x;
EVTDESC44101_NEWS_SHORT;Двигатель № 999,установленный на Имперском Экспрессе на вокзале Нью Йорк Централ, должен разогнать его до 112 миль между Батавией и Баффало.;;Dampflok Nr. 999 erreichte lt. Messungen eine Geschwindigkeit von 112 Meilen pro Stunde mit dem Empire State Express auf der New York Central & Hudson River-Eisenbahnstrecke Batavia-Buffalo.;;;;;;;;;;;x;
EVTDESC44102_NEWS_LONG;Кандидат в президенты Уильям Дженннгс Брайан призвал к чеканке бесплатного серебра, зарабатывая мандаты от Народной, Национальной и Прогрессивной партий и сплачивая западных и северных фермеров впервые со времён классовых войн. Северные промышленники считают его идею попыткой саботировать деятельность кредиторов и нарушать договоры.;;Prдsidentschaftskandidat William Jennings Bryan erlangte mit seinem Kampf fьr den Bimetallismus gegen den Goldstandard Nominierungen der Populistischen, Silver-Republican, National Silver und Progressiven Parteien und vereinte erstmals westliche und sьdliche Farmer fьr ein gemeinsames Ziel seit den Klassenkдmpfen. Die Unterstьtzung werteten Industrielle des Nordens als Versuch der Sabotage von Glдubigern und Zerschlagung der Konzerne.;;;;;;;;;;;x;
EVTDESC44102_NEWS_MEDIUM;Кандидат в президенты Уильям Дженннгс Брайан призвал к чеканке бесплатного серебра, зарабатывая мандаты от Народной, Национальной и Прогрессивной партий.;;Prдsidentschaftskandidat William Jennings Bryan erlangte mit seinem Kampf fьr den Bimetallismus gegen den Goldstandard Nominierungen der Populistischen, Silver-Republican, National Silver und Progressiven Parteien und vereinte westliche und sьdliche Farmer fьr ein gemeinsames Ziel.;;;;;;;;;;;x;
EVTDESC44102_NEWS_SHORT;Кандидат в президенты Уильям Дженннгс Брайан призвал к чеканке бесплатного серебра, зарабатывая мандаты от Народной, Национальной и Прогрессивной партий.;;Prдsidentschaftskandidat William Jennings Bryan erlangte mit seinem Kampf fьr den Bimetallismus Nominierungen der populistischen, Silver-Republican, National Silver und progressiven Parteien.;;;;;;;;;;;x;
EVTDESC44103_NEWS_LONG;"Королевский корабль ""Решительный"" был найден дрейфующим в Северной Атлантике после того, как был покинут командой в поисках потерявшегося полярного исследователя, Сэра Джона Франклина. Ранее бывший торговый баржей, Решительный был переоборудован для навигации в полярных в водах, чтобы принять участие в экспедиции, организованной женой Франклина с целью спасти своего мужа. Сэр Франклин и его экспедиция, как видно, погибли от пневмонии и голода после того, как они покинули их заваленные льдами корабли. Соединённые Штаты выкупили судно у археологов, переобрудовали его и вернули Великобритании.";;Die HMS Resolute wurde im Nord-Atlantik treibend gefunden, nachdem sie von der Besatzung auf der Suche nach dem Polarforscher Sir John Franklin verlassen wurde. Das ehemalige Handelsschiff wurde fьr die Navigation in Polargewдssern umgebaut, um Teil der von Franklins Ehefrau organisierten Rettungs-Expedition zu werden. Man nimmt an, dass Sir Franklin und sein Team an Lungenentzьndung und Hunger starben. Die Vereinigten Staaten kauften das geborgene Schiff, besserten es aus und sandten es nach GroЯbritannien zurьck.;;;;;;;;;;;x;
EVTDESC44103_NEWS_MEDIUM;"Королевский корабль ""Решительный"" был найден дрейфующим в Северной Атлантике после того, как был покинут командой в поисках потерявшегося полярного исследователя, Сэра Джона Франклина.Соединённые Штаты выкупили судно у археологов, переобрудовали его и вернули Великобритании.";;Die HMS Resolute wurde im Nord-Atlantik treibend gefunden, nachdem sie von der Besatzung auf der Suche nach dem Polarforscher Sir John Franklin verlassen wurde. Die Vereinigten Staaten kauften das geborgene Schiff, besserten es aus und sandten es nach GroЯbritannien zurьck.;;;;;;;;;;;x;
EVTDESC44103_NEWS_SHORT;"Королевский корабль ""Решительный"" был найден дрейфующим в Северной Атлантике. Соединённые Штаты выкупили судно у археологов, переобрудовали его и вернули Великобритании.";;Die HMS Resolute wurde im Nord-Atlantik treibend gefunden. Die Vereinigten Staaten kauften das geborgene Schiff und sandten es nach Ausbesserungen nach GroЯbritannien zurьck.;;;;;;;;;;;x;
EVTDESC44104_NEWS_LONG;Политик и юрист Хорас Манн начал реформу образовательной системы Массачусетса. Его система школ стала образцом для всей страны. Манн известен за его личные посещения каждой школы в штате с целью узнать о ситуации в них, а также за своё путешествие за своё счёт в Европу, где он узнавал о деталях прусской школьной системы. Он прославился как один из первых сторонников отказа от телесных наказаний, что вызывало споры с многими традиционно настроенными учителями, которые в конце концов закончились в его пользу.;;Politiker und Anwalt Horace Mann begann mit seinen Reformen des Bildungswesens von Massachusetts. Sein Schulsystem wurde ein Modell fьr die gesamten Vereinigten Staaten. Mann war bekannt dafьr, alle Schulen des Staates zu besuchen und ihre Lage zu erfassen, auch reiste er auf eigene Kosten nach Europa, um mehr ьber das preuЯische Schulsystem zu lernen. Er ist berьhmt als einer der ersten, die die Abschaffung der Prьgelstrafe forderten, was zu Konflikten mit vielen traditionsverbundenen Lehrern fьhrte und am Ende in seinem Sinne einen Abschluss fand.;;;;;;;;;;;x;
EVTDESC44104_NEWS_MEDIUM;Политик и юрист Хорас Манн начал реформу образовательной системы Массачусетса. Его система школ стала образцом для всей страны. Манн известен за своё путешествие за своё счёт в Европу, где он узнавал о деталях прусской школьной системы. ;;Politiker und Anwalt Horace Mann begann mit seinen Reformen des Bildungswesens von Massachusetts. Sein Schulsystem wurde ein Modell fьr die gesamten Vereinigten Staaten. Mann reiste auf eigene Kosten nach Europa, um mehr ьber das preuЯische Schulsystem zu lernen.;;;;;;;;;;;x;
EVTDESC44104_NEWS_SHORT;Политик и юрист Хорас Манн начал реформу образовательной системы Массачусетса. Его система школ стала образцом для всей страны. ;;Politiker und Anwalt Horace Mann begann mit seinen Reformen des Bildungswesens von Massachusetts. Sein Schulsystem wurde ein Modell fьr die gesamten Vereinigten Staaten.;;;;;;;;;;;x;
EVTDESC44105_NEWS_LONG;Американский конгресс основал Смитсоновский Институт, подчиняющийся непосредственной Президенту. Его целью была и остаётся поддержка исследований и экспедиций, а также популяризация науки. Британский учёный Джеймс Смитсон завещал своё состояние нации, и потребовались годы споров в конгрессе, чтобы начать строительство института, что Смитсон и завещал сделать на своё состояние, чтобы увеличить и распространить знания среди людей. С помощью специальных экспедиций и добровольных пожертвований, институт начал собирать впечатляющую коллекцию.;;Der Kongress der Vereinigten Staaten grьndete das Smithsonian-Institut, das direkt an den Prдsidenten berichtet. Seine Ziele sind die Unterstьtzung von Forschung und Expeditionen, sowie die Belebung der Wissenschaft. Der brit. Forscher James Smithson vermachte seinen Reichtum der Nation und es dauerte viele Jahre, bis der Kongress nach seinem Willen das Smithsonian-Institut zum 'Wachstum und der Vielfalt des menschlichen Wissens' realisierte. Dank spezieller Expeditionen und freiwilligen Spenden, begann das Smithsonian mit seinen eindrucksvollen Sammlungen.;;;;;;;;;;;x;
EVTDESC44105_NEWS_MEDIUM;Американский конгресс основал Смитсоновский Институт, подчиняющийся непосредственной Президенту. С помощью специальных экспедиций и добровольных пожертвований, институт начал собирать впечатляющую коллекцию.;;Der Kongress der Vereinigten Staaten grьndete das Smithsonian-Institut, das direkt an den Prдsidenten berichtet. Dank spezieller Expeditionen und freiwilligen Spenden begann das Smithsonian mit seinen eindrucksvollen Sammlungen.;;;;;;;;;;;x;
EVTDESC44105_NEWS_SHORT;Американский конгресс основал Смитсоновский Институт, подчиняющийся непосредственной Президенту. Его целью была и остаётся поддержка исследований и экспедиций.;;Der Kongress der Vereinigten Staaten grьndete das Smithsonian-Institut, das direkt an den Prдsidenten berichtet. Sein Ziel war und ist die Unterstьtzung von Forschung und Expeditionen. ;;;;;;;;;;;x;
EVTDESC44106_NEWS_LONG;"Первое издание  «Очерков» Ральфа Уолдо Эмерсона было опубликовано в 1841 году и представило миру новую, мистическую философию, исконную для Нового Света. Хотя многие европейцы не считают его философом как таковым, его влияние на Континентальное мышление было очевидным - наиболее значительное было оказано на Ницше. Вдохновленная одним из ""Очерков"" Эмерсона, ""Природа"", трансцендентализм которой произошёл от принципов внутренней духовной сущности человека, стала крупным культурным движением 1840-х годов, хотя критики утверждают, что это за пределами разума и здравого смысла.";;Ralph Waldo Emersons erste Essay-Sammlung wurde 1841 verцffentlicht und fьhrte die Welt in eine neue, recht mystische Philosophie der Neuen Welt ein. Auch wenn viele Europдer ihn nicht direkt als Philosophen ansahen, beeinflusste er das kontinentale Bewusstsein ohne Zweifel – insbesondere bei Nietzsche. Inspiriert von Emersons Essay 'Natur' wurde Transzendentalismus, der sich mit Prinzipien aus der menschlichen, inneren Spiritualitдt befasste, in den 1840ern eine groЯe, kulturelle Bewegung, auch wenn Kritiker dies als Unsinn und Wahnsinn bezeichneten.;;;;;;;;;;;x;
EVTDESC44106_NEWS_MEDIUM;Первое издание  «Очерков» Ральфа Уолдо Эмерсона было опубликовано в 1841 году и представило миру новую, мистическую философию, исконную для Нового Света. Хотя многие европейцы не считают его философом как таковым, его влияние на Континентальное мышлениебыло очевидным.;;Ralph Waldo Emersons erste Essay-Sammlung wurde 1841 verцffentlicht und fьhrte in eine neue, recht mystische Philosophie der Neuen Welt ein. Auch wenn viele Europдer ihn nicht direkt als Philosophen ansahen, beeinflusste er das kontinentale Bewusstsein ohne Zweifel.;;;;;;;;;;;x;
EVTDESC44106_NEWS_SHORT;Первое издание  «Очерков» Ральфа Уолдо Эмерсона было опубликовано в 1841 году и представило миру новую, мистическую философию, исконную для Нового Света.;;Ralph Waldo Emersons erste Essay-Sammlung wurde 1841 verцffentlicht und fьhrte in eine neue, recht mystische Philosophie der Neuen Welt ein.;;;;;;;;;;;x;
EVTDESC44107_NEWS_LONG;"В 1861 году Оливер Уэнделл Холмс опубликовал ""Общее Право"", историю традиционного права. В ней он утверждал, что закон не логичен, но воля судьи сдерживается обстоятельствами, или, как утверждает один из его известнейших принципов, в основы законы положена не логика, а опыт. Книга быстро стала классической, и Холмс был назначен на должность профессора в Гарварде на следующий год, а затем стал Верховным судьёй США. Публикация ""Общего Права"" показываеь рост прагматистских тенденций среди американской интеллигенции.";;1861 verцffentlichte Oliver Wendell Holmes 'The Common Law' ьber die Geschichte der Tradition des bьrgerlichen Rechts. Laut ihm war das Recht nicht logisch, sondern wurde vom Willen und der Umgebung der Richter beeinflusst. Seine Haupt-Maxime lautete: Das Leben des Rechts basiert nicht auf Logik, sondern Erfahrung. Sie wurde schnell zum Klassiker und Holmes erhielt ein Jahr spдter einen Lehrstuhl in Havard und wurde schlieЯlich ein Richter am Verfassungsgericht. Amerik. Intellektuelle verbanden mit der Verцffentlichung das Erstarken des Pragmatismus.;;;;;;;;;;;x;
EVTDESC44107_NEWS_MEDIUM;"В 1861 году Оливер Уэнделл Холмс опубликовал Общее Право"", историю традиционного права. В ней он утверждал, что закон не логичен, но воля судьи сдерживается обстоятельствами, или, как утверждает один из его известнейших принципов, в законе была не логика, а опыт. ";;1861 verцffentlichte Oliver Wendell Holmes 'The Common Law' ьber die Geschichte der Tradition des bьrgerlichen Rechts. Laut ihm war das Recht nicht logisch, sondern wurde von der Umgebung der Richter beeinflusst. Das Leben des Rechts basiert nicht auf Logik, sondern Erfahrung.;;;;;;;;;;;x;
EVTDESC44107_NEWS_SHORT;"В 1861 году Оливер Уэнделл Холмс опубликовал Общее Право"", историю традиционного права. В ней он утверждал, что закон не логичен, но воля судьи сдерживается обстоятельствами.";;1861 verцffentlichte Oliver Wendell Holmes 'The Common Law' ьber die Geschichte der Tradition des bьrgerl. Rechts, welches nicht von Logik, sondern vom Willen der Richter beeinflusst wurde.;;;;;;;;;;;x;
EVTDESC44108_NEWS_LONG;"В 1885 Улисс С. Грант опубликовал свои ""Личные мемуары"", где практически полностью пересказал свою жизнь. Он писал книгу, страдая от рака горла, пытаясь заработать на существование своей семьи после его смерти. Обычно считающиеся шедевром американской литературы мемуары Гранта отличаются прямотой, ясностью и экономией стиля. ""Личные мемуары"" имели ошеломительный успех в своё время и остаются одной из немногих книг, напечатанных после Гражданской Войны. Скорее всего, это лучшая книга, написанная  президентом США.";;1885 verцffentlichte Ulysses S. Grant seine persцnl. Memoiren, die fast sein ganzes Leben erzдhlten. Er schrieb das Buch, als er unter Kehlkopfkrebs litt, um seiner Familie nach seinem Tod ein Einkommen zu gewдhrleisten. Allgemein als Meisterwerk angesehen, ist das Buch markant in seiner Direktheit, Klarheit und seinem Stil. Die 'Persцnlichen Memoiren' waren ein voller Erfolg und das Buch wird als eines der wenigen seit dem Bьrgerkrieg weiterhin verlegt. Es ist mцglicherweise das beste Buch eines amerik. Prдsidenten.;;;;;;;;;;;x;
EVTDESC44108_NEWS_MEDIUM;"В 1885 Улисс С. Грант опубликовал свои ""Личные мемуары"", где практически полностью пересказал свою жизнь. Он писал книгу, страдая от рака горла, пытаясь заработать на существование своей семьи после его смерти.Скорее всего, это лучшая книга, написанная  президентом США.";;1885 verцffentlichte Ulysses S. Grant seine persцnl. Memoiren, die fast sein ganzes Leben erzдhlten. Er schrieb das Buch, als er unter Kehlkopfkrebs litt, um seiner Familie nach dem Tod ein Einkommen zu gewдhrleisten. Es ist mцglicherweise das beste Buch eines amerik. Prдsidenten.;;;;;;;;;;;x;
EVTDESC44108_NEWS_SHORT;"В 1885 Улисс С. Грант опубликовал свои ""Личные мемуары"", где практически полностью пересказал свою жизнь. Скорее всего, это лучшая книга, написанная  президентом США.";;1885 verцffentlichte Ulysses S. Grant seine persцnl. Memoiren, die fast sein ganzes Leben erzдhlten, und mцglicherweise das beste Buch eines amerik. Prдsidenten ist.;;;;;;;;;;;x;
EVTDESC44109_NEWS_LONG;"Альфред Тайер Мэхэн опубликовал статью ""Влияние морской державы на историю"", в которой он проанализировал роль морской державы в истории, а также обсудил различные стратегические аспекты и преимущества организации и поддержания значительных военно-морских сил. Книга понравилась выступающим за расширение американского флота и интересы США во всём мире. Книга считается одной из лучших работ о военно-морской стратегии. Принятие принципов Мэхэна, как утверждается, стало непосредственной причиной гонки морских вооружений.";;Alfred Thayer Mahan verцffentlichte 'Vom Einfluss der Seemacht auf die Geschichte' mit einer Analyse der Rolle von Seestreitkrдften und einer Diskussion zahlreicher strategischer Aspekte, sowie der Hervorhebung der Vorzьge der Organisation und Verwaltung einer Seestreitmacht. An der U.S. Marine und der Ausdehnung des amerik. Einflusses weltweit Interessierte begrьЯten das Buch als das bedeutendste Werk zur Strategie der Marine. Die Ьbernahme von Mahans Prinzipien gilt als direkte Ursache fьr das Marine-Wettrьsten.;;;;;;;;;;;x;
EVTDESC44109_NEWS_MEDIUM;"Альфред Тайер Мэхэн опубликовал статью ""Влияние морской державы на историю"", в которой он проанализировал роль морской державы в истории, а также обсудил различные стратегические аспекты и преимущества организации и поддержания значительных военно-морских сил. ";;Alfred Thayer Mahan verцffentlichte 'Vom Einfluss der Seemacht auf die Geschichte' mit einer Analyse der Rolle von Seestreitkrдften und einer Diskussion zahlreicher strategischer Aspekte, sowie der Hervorhebung der Vorzьge der Organisation und Verwaltung einer Seestreitmacht.;;;;;;;;;;;x;
EVTDESC44109_NEWS_SHORT;"Альфред Тайер Мэхэн опубликовал статью ""Влияние морской державы на историю"". Принятие принципов Мэхэна, как утверждается, стало непосредственной причиной гонки морских вооружений.";;Alfred Thayer Mahan verцffentlichte 'Vom Einfluss der Seemacht auf die Geschichte. Die Ьbernahme von Mahans Prinzipien gilt als direkte Ursache fьr das Marine-Wettrьsten.;;;;;;;;;;;x;
EVTDESC44110_NEWS_LONG;$COUNTRY$: В ответ на растущие антивоенные и трудовые настроения  среди призывников и низших классов, Конгресс принял исправленную версию акта о Чужаках и Подстрекательствах 1799 года, который делает незаконным протесты против президента и национальной политики во время войны и ущемляет иностранных граждан и беженцев. Подтверждённый несколькими постановлениями Верховного Суда, он оставался в силе в течение нескольких десятелетий в различных формах, пока через полвека не был окончательно отменён судом Уоренна.;;$COUNTRY$: Als Antwort auf die wachsenden Anti-Kriegs- und Arbeiterbewegungen unter Wehrpflichtigen und der Unterschicht, verabschiedete der Kongress eine revidierte Version der 1799 Alien and Sedition Acts, der Proteste gegen den Prдsidenten und nationale Politik in Zeiten des Krieges verbot und die Rechte von Auslдndern und Asyl-Suchenden massiv einschrдnkte. Das Verfassungsgericht hielt das Gesetz das nдchste Jahrzehnt in mehreren Meilenstein-Urteilen in variierender Form aufrecht, bis es vom Warren-Gericht ein halbes Jahrhundert spдter verworfen wurde.;;;;;;;;;;;x;
EVTDESC44110_NEWS_MEDIUM;$COUNTRY$: В ответ на растущие антивоенные и трудовые настроения  среди призывников и низших классов, Конгресс принял исправленную версию акта о Чужаках и Подстрекательствах 1799 года, который делает незаконным протесты против президента и национальной политики во время войны.;;$COUNTRY$: Als Antwort auf wachsende Anti-Kriegs- und Arbeiterbewegungen bei Wehrpflichtigen und der Unterschicht, verabschiedete der Kongress eine revidierte Version der 1799 Alien and Sedition Acts, der Proteste gegen den Prдsidenten und nationale Politik in Kriegszeiten verbot.;;;;;;;;;;;x;
EVTDESC44110_NEWS_SHORT;$COUNTRY$: В ответ на растущие антивоенные и трудовые настроения  среди призывников и низших классов, Конгресс сделал незаконным протесты против президента и национальной политики во время войны.;;$COUNTRY$: Als Antwort auf Anti-Kriegs- und Arbeiterbewegungen bei Wehrpflichtigen und der Unterschicht, verbot der Kongress Proteste gg. den Prдsidenten und nationale Politik in Kriegszeiten.;;;;;;;;;;;x;
EVTDESC44111_NEWS_LONG;$COUNTRY$: Пинкертонские сыщики, доказавшие свою эффективность в предотвращении грабежей поездов и поимках фальшивомонетчиков, теперь стали работать как штрейхбрейкеры и проникли в такие секретные общества как Молли Магуайерс. Начавшие как частное детективное агентство для различных железнодородных компаний, Пинкертоны настолько преуспели во многих правохранительных задачах, что при условии отсутствия средств для формирования государственного следственного органа, они были наняты федеральным правительством для обеспечения соблюдения федеральных законов. Они утверждают, что никогда не спят.;;$COUNTRY$: Pinkerton-Mдnner, die sich als effektiv in der Aufklдrung von Zugьberfдllen und dem Aufspьren von Fдlschern erwiesen haben, arbeiten nun als Streikbrecher und infiltrieren Geheimbьnde wie die Molly Maguires. Sie begannen als Privatdetektive fьr Eisenbahn-Unternehmen und erweisen sich nun im Gesetzesvollzug in Ermangelung von Geldmitteln zur Einrichtung einer offiziellen Detektei als so hilfreich, dass die Regierung sie im Gesetzesvollzug anheuert. Sie behaupten, niemals zu schlafen.;;;;;;;;;;;x;
EVTDESC44111_NEWS_MEDIUM;$COUNTRY$: Пинкертонские сыщики, доказавшие свою эффективность в предотвращении грабежей поездов и поимках фальшивомонетчиков, теперь стали работать как штрейхбрейкеры и проникли в такие секретные общества как Молли Магуайерс. Они утверждают, что никогда не спят.;;$COUNTRY$: Pinkerton-Mдnner, die sich als effektiv in der Aufklдrung von Zugьberfдllen und dem Aufspьren von Fдlschern erwiesen haben, arbeiten nun als Streikbrecher und infiltrieren Geheimbьnde wie die Molly Maguires. Sie behaupten, niemals zu schlafen.;;;;;;;;;;;x;
EVTDESC44111_NEWS_SHORT;$COUNTRY$: Пинкертонские сыщики, доказавшие свою эффективность в предотвращении грабежей поездов и поимках фальшивомонетчиков, теперь стали работать как штрейхбрейкеры.;;$COUNTRY$: Pinkerton-Mдnner, die sich als effektiv in der Aufklдrung von Zugьberfдllen und dem Aufspьren von Fдlschern erwiesen haben, arbeiten nun als Streikbrecher.;;;;;;;;;;;x;
